12,2,5399
10,0,5424
5,0,5435
1,0,5436
3,1,5462
14,0,5485
9,0,5496
2,1,5527
17,0,5532
7,2,5576
4,1,5586
3,0,5620
23,0,5636
3,0,5639
5,2,5666
2,1,5687
1,0,5689
3,0,5701
1,0,5702
4,0,5704
65,6,5712
4,0,5712
31,0,5718
2,1,5737
1,1,5745
6,0,5761
3,1,5771
3,0,5821
2,0,5872
7,0,5875
2,0,5911
5,0,5917
11,0,5920
3,0,5926
1,0,5930
5,1,5951
18,0,5958
1,0,5969
2,0,5972
3,0,5979
3,0,5982
3,1,5982
6,0,5988
3,0,6002
25,1,6061
1,0,6066
1,0,6089
2,0,6102
1,0,6121
2,0,6163
2,0,6164
113,5,6189
26,1,6195
13,0,6203
2,0,6203
12,3,6207
1,0,6229
3,0,6229
4,0,6237
1,0,6243
2,0,6270
6,0,6298
1,0,6320
1,0,6324
33,0,6347
9,0,6375
3,0,6376
4,1,6422
1,0,6441
22,0,6445
5,0,6459
8,0,6478
3,0,6488
3,0,6489
7,0,6495
1,0,6571
14,0,6576
6,0,6578
5,0,6614
16,0,6618
3,0,6619
30,0,6621
2,0,6623
9,1,6624
6,0,6646
4,0,6701
2,0,6713
5,0,6768
167,21,6778
16,0,6792
1,0,6797
6,0,6801
4,0,6824
2,0,6832
4,0,6839
15,0,6861
2,0,6893
3,0,6897
5,0,6901
4,0,6901
27,0,6931
1,0,6948
1,0,6960
19,1,6963
5,0,6969
1,0,6972
3,0,6973
30,0,6990
2,0,7000
1,0,7009
59,0,7016
4,0,7025
8,0,7044
4,0,7046
2,0,7052
19,0,7054
1,0,7093
24,2,7097
1,0,7109
1,0,7148
11,0,7150
3,0,7152
1,0,7155
1,0,7199
1,0,7208
12,0,7224
4,0,7235
7,0,7247
19,0,7250
1,0,7269
11,1,7287
3,0,7291
1,0,7306
6,0,7370
1,0,7381
1,0,7393
11,0,7397
5,0,7426
5,0,7446
2,0,7460
1,0,7520
22,1,7530
5,0,7584
7,0,7600
6,0,7615
1,0,7627
5,1,7629
7,0,7658
2,0,7681
2,0,7707
17,1,7713
3,0,7753
21,0,7755
7,0,7805
4,0,7823
5,0,7855
6,0,7881
3,0,7886
8,0,7888
12,0,7921
13,0,7956
23,1,7967
3,0,7984
74,12,7985
4,1,8002
3,0,8010
15,0,8016
18,2,8020
1,0,8027
2,0,8034
1,0,8036
2,0,8062
28,4,8064
13,0,8076
34,2,8090
4,0,8094
70,3,8111
2,0,8116
8,0,8120
23,0,8127
20,1,8165
2,0,8175
20,0,8179
50,8,8179
3,0,8187
26,0,8194
6,0,8201
1,0,8205
1,0,8209
14,3,8210
15,2,8210
21,1,8237
5,0,8241
2,0,8247
3,0,8252
4,1,8253
13,0,8259
13,1,8265
3,0,8278
10,0,8303
5,0,8332
6,0,8352
196,0,8354
39,1,8359
18,0,8384
5,0,8402
3,0,8422
2,0,8441
34,6,8442
15,1,8445
119,3,8457
6,0,8461
3,0,8471
1,0,8493
2,0,8508
1,0,8525
198,21,8531
1,0,8545
3,0,8591
8,1,8600
11,0,8615
74,9,8630
94,12,8635
17,1,8676
3,0,8679
23,3,8688
2,0,8697
6,0,8708
2,0,8713
6,0,8722
12,0,8748
4,0,8786
3,0,8793
4,1,8806
2,0,8818
4,0,8834
11,0,8846
4,1,8857
1,0,8869
1,0,8886
13,0,8888
8,0,8910
18,0,8923
4,0,8935
40,2,8954
1,0,8986
37,0,8988
8,0,9000
1,0,9004
3,0,9020
187,3,9023
10,0,9034
6,0,9126
3,0,9140
12,0,9158
1,0,9164
4,0,9172
6,0,9194
1,0,9202
1,0,9203
18,0,9207
3,0,9266
5,0,9292
19,0,9315
52,8,9324
5,0,9328
8,0,9336
1,0,9366
1,0,9385
5,0,9395
2,0,9397
21,1,9416
18,2,9419
2,0,9429
5,0,9450
1,0,9453
7,1,9463
59,2,9494
2,0,9498
3,0,9537
1,0,9554
6,0,9558
1,0,9564
3,0,9580
17,0,9605
46,6,9610
38,2,9632
1,0,9642
63,2,9643
1,0,9668
21,1,9689
14,1,9700
6,0,9703
3,0,9709
2,0,9721
88,5,9726
89,6,9742
4,0,9754
65,1,9775
6,1,9776
26,0,9777
1,0,9805
3,0,9831
29,1,9836
29,0,9846
16,0,9854
5,0,9877
3,0,9917
47,0,9918
13,0,9932
97,4,9947
3,0,10001
1,0,10004
5,0,10012
10,0,10019
1,0,10067
7,0,10070
2,0,10071
5,1,10073
22,0,10076
21,1,10101
10,0,10118
1,0,10124
2,0,10125
32,1,10132
8,0,10177
224,26,10190
1,0,10194
3,0,10218
1,0,10231
7,0,10246
3,0,10253
7,0,10255
2,0,10264
1,0,10281
1,0,10309
3,0,10354
77,4,10373
11,0,10394
4,1,10405
4,0,10415
100,2,10417
10,2,10423
7,0,10455
3,0,10471
2,0,10529
2,0,10542
37,0,10545
21,1,10577
10,0,10582
3,0,10586
6,0,10603
3,0,10630
2,0,10631
1,0,10641
8,0,10641
6,0,10650
5,0,10654
31,1,10663
32,0,10689
391,1,10709
3,0,10718
5,0,10724
6,0,10725
3,0,10725
16,0,10751
11,1,10763
4,0,10766
33,4,10777
1,0,10783
1,0,10791
6,0,10799
7,0,10803
3,0,10803
4,0,10830
2,0,10867
19,0,10897
1,0,10901
12,0,10907
2,0,10939
1,0,10941
8,0,10951
18,0,10953
7,0,11004
281,3,11035
3,0,11085
1,0,11096
51,1,11128
7,0,11131
33,1,11137
7,0,11137
3,0,11157
32,1,11159
35,1,11164
3,0,11195
43,0,11196
5,0,11231
4,0,11235
5,0,11249
7,0,11267
1355,2,11284
44,7,11336
16,0,11361
2,0,11392
11,0,11399
4,0,11438
16,0,11454
5,0,11519
1,0,11520
7,0,11551
10,0,11562
3,0,11568
25,3,11580
12,0,11603
4,0,11663
149,5,11710
16,0,11755
13,1,11758
8,0,11786
3,0,11790
5,0,11800
8,0,11823
1,0,11840
2,0,11853
11,0,11880
6,1,11884
5,1,11920
14,1,11923
6,0,11931
6,0,11933
5,0,11941
32,1,11973
1,0,11993
7,0,12017
3,0,12023
20,1,12037
12,0,12067
3,0,12083
2,0,12088
5,0,12095
9,1,12095
27,0,12108
9,0,12124
2,0,12125
4,0,12133
10,0,12142
52,0,12147
45,6,12150
8,0,12172
17,0,12196
5,0,12196
5,0,12207
2,0,12221
1,0,12229
17,0,12232
1,0,12241
2,0,12268
7,0,12271
13,0,12294
33,0,12297
12,0,12337
33,0,12353
1,0,12359
9,0,12388
2,0,12389
19,0,12404
4,0,12417
18,0,12422
6,3,12426
93,4,12427
3,0,12477
4,1,12500
8,0,12506
2,0,12514
4,0,12547
6,0,12562
1,0,12573
63,0,12586
59,0,12589
11,0,12592
5,0,12627
2,0,12630
8,0,12726
30,1,12728
12,0,12747
2,0,12769
5,0,12797
1,0,12836
26,0,12873
192,6,12879
5,0,12893
29,0,12942
81,4,12947
12,1,12961
4,0,12969
1,0,12998
907,6,13024
5,1,13031
10,0,13085
7,0,13094
3,0,13099
17,1,13145
2,0,13171
49,0,13180
2,0,13184
5,0,13188
14,0,13202
5,0,13211
26,1,13235
77,17,13241
20,1,13261
5,0,13275
6,0,13275
6,0,13283
5,0,13288
1,0,13309
3,0,13319
56,12,13329
1,0,13351
15,0,13359
140,12,13390
17,0,13392
30,1,13427
14,2,13463
2,0,13537
6,1,13586
4,0,13595
5,0,13615
11,0,13629
3,1,13635
1,0,13639
7,0,13653
8,0,13654
15,0,13679
4,0,13682
101,4,13687
8,0,13688
7,0,13715
2,0,13724
13,0,13753
6,0,13753
1,0,13758
33,0,13772
6,0,13772
15,0,13776
13,0,13805
12,1,13809
6,1,13811
23,0,13822
14,0,13887
16,0,13901
49,2,13904
8,0,13943
6,1,13943
2,0,13957
17,1,13966
4,1,13975
66,10,13984
8,0,14029
56,4,14029
17,0,14049
14,0,14066
9,0,14070
2,0,14073
24,0,14105
1,0,14119
13,0,14142
2,0,14176
1,0,14177
4,0,14178
7,0,14179
26,0,14219
320,0,14224
7,0,14230
28,2,14246
5,0,14271
3,0,14284
37,0,14286
10,2,14305
9,0,14349
57,4,14361
6,0,14378
10,0,14381
6,0,14398
5,0,14424
8,0,14428
12,0,14439
29,1,14444
6,0,14501
4,0,14506
5,0,14508
7,1,14530
6,1,14534
6,0,14548
3,0,14551
7,1,14553
2,0,14581
5,0,14590
37,4,14617
16,0,14619
62,2,14651
9,0,14651
11,0,14651
3,0,14672
13,0,14678
2,0,14706
2,0,14714
14,0,14760
9,0,14773
5,0,14800
4,0,14806
2,0,14813
6,0,14860
3,0,14865
27,1,14883
31,0,14892
13,1,14910
10,0,14930
31,2,14954
5,0,14964
15,0,15024
6,0,15026
3,1,15036
6,0,15040
604,0,15064
4,0,15065
25,1,15092
10,0,15107
7,0,15109
24,1,15115
2,0,15117
16,1,15118
20,1,15148
1,0,15165
3,0,15170
16,0,15179
3,0,15227
14,0,15232
5,0,15237
56,4,15259
135,2,15308
1,0,15317
17,1,15362
11,0,15437
5,0,15441
64,7,15457
17,1,15461
8,0,15498
3,0,15513
77,7,15541
5,0,15550
1,0,15561
2,0,15562
176,6,15568
3,1,15574
3,0,15601
3,0,15638
2,0,15642
58,9,15670
3,0,15678
1,0,15720
5,0,15734
58,4,15744
3,0,15749
8,0,15765
57,3,15805
14,0,15823
28,0,15860
2,0,15886
4,0,15907
21,0,15911
99,6,15916
50,0,15932
5,0,15949
1,0,15976
2,0,16007
2,0,16012
9,0,16016
12,0,16073
16,1,16116
1,0,16124
8,0,16126
16,0,16131
43,0,16132
1,0,16159
7,1,16160
6,1,16172
8,0,16177
27,0,16184
3,0,16215
17,0,16231
25,2,16233
7,0,16302
48,2,16326
5,0,16337
10,1,16338
7,0,16344
14,2,16346
29,2,16376
84,2,16383
69,4,16406
27,0,16419
8,1,16426
7,1,16441
1,0,16484
4,0,16526
28,2,16545
4,0,16558
1,0,16576
47,2,16581
8,0,16606
48,2,16637
58,1,16653
9,0,16665
3,0,16667
4,0,16673
1,0,16694
13,0,16695
8,0,16695
39,0,16700
2,0,16703
1,0,16719
4,0,16720
2,0,16762
1,0,16785
149,1,16820
12,0,16826
92,8,16828
61,3,16831
12,0,16832
93,0,16844
12,0,16846
322,11,16854
2,0,16878
2,0,16931
17,0,16937
16,1,17007
196,17,17010
7,1,17011
6,0,17070
5,0,17074
11,0,17076
88,10,17103
13,1,17137
225,1,17148
11,1,17148
15,0,17203
27,1,17205
11,0,17231
4,0,17239
13,2,17252
6,0,17258
31,1,17270
16,1,17284
12,0,17297
6,0,17297
26,1,17304
22,1,17332
65,6,17370
9,0,17404
8,1,17442
173,6,17462
114,2,17478
2,0,17486
15,0,17526
21,2,17549
14,0,17582
4,0,17608
6,0,17624
129,1,17631
3,0,17666
11,0,17708
9,0,17709
6,0,17712
2,0,17715
4,0,17766
54,2,17767
4,1,17782
5,0,17788
7,0,17807
2,0,17883
16,0,17884
8,1,17894
18,4,17923
61,0,17955
21,0,17958
4,1,18010
35,0,18015
17,2,18038
20,1,18039
44,2,18068
7,0,18069
16,0,18112
182,4,18174
19,1,18219
50,0,18230
3,0,18249
15,0,18265
10,1,18278
10,0,18289
6,0,18295
13,0,18302
57,5,18324
23,0,18336
3,0,18360
89,10,18386
1,0,18386
15,0,18443
21,2,18453
2,0,18466
61,3,18493
11,0,18500
78,5,18504
5,0,18523
46,0,18546
32,2,18572
6,0,18582
11,1,18582
2,0,18600
13,0,18612
39,1,18627
88,1,18636
10,0,18667
8,0,18672
5,0,18685
21,0,18705
4,0,18807
15,0,18845
76,4,18863
18,0,18886
6,0,18913
58,2,18947
41,2,18962
8,0,19035
12,0,19043
39,1,19077
23,2,19109
133,19,19135
45,0,19136
21,0,19169
37,0,19194
84,13,19202
27,0,19222
35,0,19234
43,4,19259
17,0,19273
30,0,19276
64,3,19316
16,0,19351
6,0,19369
9,0,19383
19,0,19397
98,8,19422
7,0,19439
8,0,19443
162,3,19448
59,3,19465
20,0,19465
102,7,19483
5,0,19559
2,0,19572
5,0,19596
10,0,19617
22,0,19618
32,0,19620
109,18,19646
24,0,19650
17,0,19657
111,4,19683
7,0,19717
22,0,19731
7,1,19775
8,1,19788
9,1,19818
14,1,19819
10,0,19830
2,0,19901
63,2,19930
8,0,19938
8,0,19939
42,1,19954
7,0,19964
3,0,19972
34,1,19974
7,1,19980
343,3,19983
49,0,19983
18,0,19991
146,4,20015
1407,5,20026
87,0,20083
95,1,20122
6,1,20154
24,1,20157
15,1,20160
6,0,20165
27,0,20183
1,0,20211
4,1,20220
9,0,20226
180,13,20247
70,2,20257
10,1,20277
25,0,20306
8,0,20333
68,16,20356
53,1,20374
14,0,20387
1,0,20394
4,0,20409
26,1,20434
19,0,20436
7,0,20463
84,0,20473
13,0,20477
26,0,20490
4,0,20563
32,1,20605
7,0,20627
12,1,20643
19,0,20669
31,0,20681
12,0,20704
31,0,20724
23,1,20729
15,1,20733
45,2,20758
26,1,20799
31,2,20837
13,1,20846
32,0,20866
36,0,20916
24,0,20934
19,0,20938
487,7,20940
15,0,20997
16,0,21004
130,0,21018
11,0,21039
12,1,21067
34,0,21069
257,20,21096
22,2,21108
62,1,21167
23,0,21175
16,0,21235
36,3,21290
50,4,21312
25,0,21315
17,2,21336
7,1,21341
14,1,21358
6,0,21403
668,0,21428
6,0,21428
8,0,21457
3,0,21466
3,0,21492
13,0,21493
40,3,21513
7,1,21532
3,0,21547
3,0,21553
7,2,21566
3,0,21569
11,1,21578
8,0,21620
13,0,21627
1177,2,21629
10,1,21634
7,0,21672
125,17,21730
1,0,21755
9,0,21761
26,2,21772
16,1,21773
3,0,21795
9,1,21824
6,0,21859
341,31,21863
73,0,21886
206,10,21891
11,0,21933
3,0,21939
155,7,21965
63,10,22015
11,0,22068
5,0,22092
20,1,22095
153,8,22108
54,6,22119
71,3,22124
4,0,22188
72,3,22194
4,0,22195
11,0,22241
32,0,22320
76,3,22347
182,6,22372
101,4,22383
17,0,22389
44,1,22394
350,2,22409
19,3,22425
28,1,22440
8,0,22471
33,0,22529
8,0,22573
18,2,22582
38,1,22604
20,0,22630
23,1,22646
100,6,22722
9,1,22747
107,8,22758
214,0,22761
6,0,22780
286,2,22786
65,2,22802
29,0,22814
4,1,22836
4,0,22837
3,0,22907
4,0,22925
10,0,22968
22,2,22995
12,0,23018
499,5,23021
20,1,23021
26,1,23091
54,4,23102
6,0,23112
8,1,23175
138,5,23194
185,17,23197
20,0,23222
6,0,23320
10,0,23324
26,1,23349
8,0,23382
11,0,23382
67,6,23390
10,0,23423
2,1,23424
13,1,23437
15,2,23457
9,0,23460
98,1,23464
5,0,23491
2,0,23510
25,2,23528
686,3,23595
53,1,23622
20,0,23629
46,1,23677
10,0,23678
7,1,23709
81,5,23753
73,2,23873
17,1,23884
123,11,23902
8,0,23920
17,2,23951
85,0,23994
20,0,24019
39,3,24019
14,1,24030
139,1,24102
5,0,24176
20,2,24258
17,0,24383
1,0,24404
67,2,24412
4,0,24443
37,0,24446
3,0,24460
8,0,24496
15,1,24500
34,1,24511
34,0,24527
19,0,24530
5,1,24549
11,0,24558
82,7,24573
57,3,24602
83,4,24633
22,0,24658
29,0,24664
35,2,24665
95,9,24668
53,1,24686
9,1,24730
8,0,24748
93,1,24763
16,2,24789
18,1,24823
57,5,24874
5,1,24909
20,3,24913
72,4,24919
15,0,24932
171,17,24936
108,0,24994
9,1,25008
64,0,25050
57,5,25062
29,3,25069
63,3,25110
33,2,25126
54,8,25127
48,0,25177
48,0,25178
5,2,25239
149,4,25274
19,1,25276
9,0,25286
30,0,25301
12,0,25343
21,1,25346
26,2,25362
30,2,25388
1,0,25388
15,0,25427
16,1,25449
12,0,25473
16,0,25474
20,0,25544
41,0,25616
3,0,25619
90,9,25627
25,0,25633
58,6,25638
34,1,25645
7,0,25652
11,0,25694
14,0,25758
9,0,25769
14,1,25779
9,0,25844
91,1,25925
1,0,26010
75,1,26108
57,1,26118
13,1,26143
23,2,26183
34,1,26188
21,0,26196
15,0,26205
24,1,26225
33,0,26234
9,0,26248
12,0,26271
6,1,26277
10,0,26296
247,24,26320
109,2,26404
93,6,26427
119,24,26465
24,1,26467
13,0,26516
218,31,26559
34,0,26578
6,0,26586
60,0,26658
85,3,26675
15,1,26682
21,1,26687
39,1,26729
17,0,26734
7,0,26741
28,2,26794
6,0,26797
39,3,26830
4,0,26835
38,4,26836
20,0,26868
23,1,26914
35,0,26937
4,0,26988
15,0,26998
8,0,27006
6,0,27036
9,0,27037
35,2,27102
84,1,27114
41,2,27173
7,0,27203
36,2,27260
78,6,27270
5,0,27277
29,0,27316
16,0,27345
208,13,27463
31,2,27511
62,2,27546
34,4,27578
1,0,27593
18,3,27668
5,0,27698
14,1,27711
95,5,27735
9,0,27763
19,1,27767
4,0,27772
3,0,27812
15,0,28009
45,1,28036
152,2,28065
61,0,28078
10,0,28117
438,6,28124
11,0,28157
182,18,28183
48,2,28201
20,1,28264
3,0,28275
9,0,28296
49,0,28321
98,6,28324
3,0,28332
6,0,28380
6,0,28393
86,8,28405
34,0,28414
23,0,28525
5,0,28530
25,0,28542
25,0,28544
9,0,28553
18,1,28572
136,15,28576
18,1,28612
9,0,28618
12,1,28684
5,0,28695
31,0,28735
97,9,28762
12,0,28810
42,3,28815
10,0,28859
37,1,28880
28,0,28887
8,0,28892
29,1,28907
11,0,29003
5,0,29014
24,0,29025
55,0,29036
463,22,29068
287,12,29118
24,2,29131
18,0,29144
9,2,29189
1,0,29194
24,3,29210
9,0,29464
391,32,29524
61,0,29579
5,0,29649
18,0,29652
48,2,29682
162,2,29690
95,7,29709
7,0,29779
26,0,29791
32,2,29792
5,0,29871
28,1,29880
6,1,29898
5,1,29910
13,0,29927
339,22,29992
14,0,29993
17,2,30026
14,0,30032
16,0,30060
16,1,30069
21,1,30073
13,0,30104
31,1,30199
41,0,30281
136,6,30368
5,0,30458
84,0,30479
16,0,30485
20,0,30531
13,0,30571
111,10,30587
452,6,30622
118,8,30628
44,2,30657
10,1,30680
157,11,30693
37,1,30725
86,1,30798
3,0,30822
6,0,30939
12,2,30950
34,1,30981
64,2,30996
45,0,30999
156,2,31011
33,1,31100
34,1,31127
6,0,31145
54,1,31162
41,2,31346
202,1,31362
218,5,31363
45,0,31364
35,2,31364
27,0,31365
66,6,31368
89,0,31369
2,0,31379
60,2,31489
2,0,31563
15,0,31605
16,0,31670
211,2,31782
21,2,31829
150,11,31922
86,2,31929
3,0,31952
7,0,31959
27,0,31974
13,1,32019
1,0,32149
22,2,32174
28,0,32221
39,0,32244
29,5,32304
35,0,32308
463,7,32316
14,0,32345
81,2,32399
7,0,32413
493,35,32511
6,0,32565
32,2,32591
13,1,32628
59,1,32708
50,1,32722
20,0,32723
29,0,32750
8,0,32832
21,0,32924
87,0,33114
6,0,33167
323,2,33195
13,0,33253
311,21,33254
24,0,33328
56,17,33351
12,0,33386
67,1,33395
107,0,33406
37,4,33406
21,2,33415
30,3,33419
14,0,33432
324,0,33470
37,1,33562
76,1,33610
1028,2,33619
10,2,33631
18,0,33657
28,1,33658
7,0,33659
29,1,33739
258,25,33745
22,0,33771
75,13,33861
20,0,33911
22,1,33964
5,1,34008
46,0,34016
9,0,34027
173,1,34091
63,0,34096
179,12,34153
43,2,34192
5,0,34237
18,2,34274
3,0,34340
16,0,34366
24,1,34375
7,0,34385
22,0,34423
9,0,34429
63,1,34594
15,0,34634
79,11,34637
8,0,34662
23,4,34774
36,0,34823
37,0,34855
17,2,34877
3,1,34908
39,2,34914
11,0,34915
192,0,34969
14,0,35077
12,0,35098
243,3,35099
62,2,35236
191,20,35252
52,2,35294
84,1,35328
54,1,35470
23,1,35514
123,1,35516
19,1,35529
15,0,35589
7,0,35595
42,0,35618
24,1,35648
24,0,35649
2,0,35684
155,12,35734
6,0,35734
8,1,35777
15,2,35784
6,0,35789
20,0,35856
3,1,35858
64,0,35871
156,18,35882
8,0,35893
9,0,35904
17,0,36004
13,1,36134
27,1,36233
20,0,36263
11,0,36264
861,4,36467
13,2,36520
139,0,36565
21,0,36594
19,0,36600
35,3,36633
64,5,36643
45,0,36649
19,1,36649
6,1,36664
44,1,36692
62,2,36777
39,0,36885
10,1,36953
23,0,36960
14,1,37009
50,1,37049
43,0,37051
7,0,37084
105,3,37109
41,0,37159
55,1,37181
235,6,37185
95,3,37196
41,0,37205
146,14,37266
27,1,37348
2,0,37349
22,1,37383
4,0,37432
44,4,37497
8,0,37497
125,8,37562
89,5,37576
18,0,37589
53,0,37591
39,1,37667
32,4,37677
89,15,37684
1499,3,37689
12,0,37825
38,6,37864
27,0,37930
42,5,38001
21,1,38087
15,0,38141
92,8,38158
78,5,38280
10,2,38284
115,2,38338
97,4,38340
42,0,38353
7,0,38355
23,1,38438
32,1,38440
15,1,38459
16,0,38465
10,0,38469
37,0,38632
73,1,38682
6,1,38818
18,0,38837
107,0,38839
20,0,38875
8,0,38880
16,1,38885
27,0,38921
31,1,38967
36,1,39001
1,1,39191
175,4,39261
163,10,39288
701,3,39369
93,7,39402
29,1,39490
16,0,39592
37,2,39614
59,4,39627
49,13,39715
7,0,39752
18,0,39772
75,3,39824
16,1,39842
73,3,39859
16,0,39907
39,1,40044
37,0,40062
45,1,40096
5,0,40108
5,0,40117
74,7,40144
78,0,40164
27,0,40224
66,0,40280
86,13,40328
15,1,40350
121,14,40352
315,41,40367
33,1,40372
78,19,40408
85,2,40474
5,0,40482
154,12,40515
45,2,40525
16,2,40591
6,0,40595
7,0,40596
6,1,40625
145,6,40644
47,0,40651
59,0,40667
27,2,40711
27,1,40882
76,2,40889
20,0,40899
355,2,41085
24,4,41100
75,1,41133
38,5,41170
62,1,41172
11,0,41257
10,0,41277
35,1,41411
69,1,41494
20,0,41503
41,0,41556
13,3,41569
17,0,41753
5,0,41932
33,0,41968
133,5,42022
30,0,42126
384,0,42145
23,0,42168
38,1,42208
73,3,42222
25,2,42243
57,0,42339
19,0,42343
30,0,42406
14,0,42450
26,0,42478
65,0,42613
446,18,42664
14,1,42698
38,0,42736
12,0,42754
121,11,42758
791,76,42837
31,2,42846
92,15,43009
22,1,43143
14,1,43146
10,0,43150
11,1,43161
261,1,43199
36,1,43257
171,9,43273
7,0,43425
102,2,43429
16,1,43432
16,2,43453
24,2,43475
76,2,43517
48,7,43538
5,0,43539
236,4,43616
39,2,43654
25,0,43664
5,0,43783
5,0,43806
48,0,43837
80,3,43909
21,1,43938
7,1,43960
63,0,44135
19,0,44142
253,1,44231
24,0,44249
145,18,44417
63,1,44428
239,26,44451
84,0,44498
153,11,44535
2,0,44573
213,25,44686
311,22,44729
78,3,44731
23,1,44743
81,2,44829
271,12,44890
40,1,44923
38,1,44926
24,0,45130
117,0,45144
79,2,45210
10,0,45244
22,0,45325
386,16,45328
14,0,45368
116,16,45370
94,2,45381
13,0,45539
11,0,45591
202,10,45600
151,21,45605
72,1,45650
42,3,45656
122,0,45660
23,0,45672
9,1,45723
4,0,45739
29,1,45756
13,0,45905
35,0,46091
50,0,46138
312,24,46194
29,0,46233
14,1,46253
31,1,46258
34,1,46272
35,1,46305
25,0,46340
25,0,46341
74,0,46414
53,1,46429
38,0,46498
44,0,46523
29,1,46545
32,3,46718
103,11,46742
4,0,46811
85,8,46963
24,0,46994
6,0,47188
199,2,47188
105,2,47207
508,20,47244
66,2,47266
17,2,47429
18,0,47431
77,1,47546
29,0,47581
72,9,47632
128,15,47744
23,0,47839
28,1,47888
15,0,47935
205,7,47955
73,2,47972
12,1,47995
18,1,48011
6,1,48111
25,0,48155
99,12,48203
154,0,48479
31,1,48590
30,1,48657
23,0,48905
36,0,48910
59,0,48913
28,0,48954
34,0,48980
44,3,49024
13,0,49025
52,1,49133
40,0,49172
64,2,49221
224,25,49348
99,5,49402
146,13,49458
73,4,49587
119,1,49659
69,0,49699
222,3,49713
13,1,49853
77,0,49859
6,0,49962
82,1,50010
17,0,50022
34,0,50089
16,0,50104
36,2,50113
70,9,50381
17,0,50484
68,15,50484
21,1,50557
22,1,50621
141,2,50643
7,0,50668
11,1,50990
16,0,50991
55,1,51054
34,4,51070
82,14,51113
22,1,51153
35,0,51353
113,5,51361
66,7,51439
39,0,51466
139,7,51472
291,27,51527
22,2,51584
59,2,51626
39,2,51787
130,17,52245
99,3,52276
143,0,52342
15,0,52354
7,0,52600
239,4,52605
36,1,52607
18,1,52646
45,1,52778
574,21,53016
593,43,53100
8,0,53382
103,5,53383
255,20,53431
12,0,53484
177,12,53544
42,3,53740
113,4,53794
85,0,53948
19,1,54018
98,3,54019
62,0,54062
39,0,54068
41,0,54115
23,2,54224
40,1,54406
2,0,54478
26,0,54495
35,1,54666
28,0,54839
13,0,54885
10,1,54987
46,2,55062
555,7,55127
101,7,55175
14,1,55178
117,0,55234
63,2,55241
36,0,55246
186,13,55508
189,24,55535
422,21,55809
42,2,55834
67,4,55869
51,1,55916
12,2,55928
105,4,55949
25,0,56042
19,1,56046
46,2,56072
9,0,56177
64,0,56221
18,1,56391
27,0,56450
48,0,56520
18,1,56579
18,1,56590
161,10,56750
31,2,56786
32,0,57004
87,1,57146
169,3,57280
21,0,57300
37,0,57510
32,1,57532
115,3,57602
41,0,57735
44,0,57826
15,2,57876
73,0,57961
120,15,57963
17,0,57975
50,1,58191
13,1,58236
37,1,58266
37,1,58409
1842,23,58457
14,1,58460
47,7,58518
73,3,58595
