-1.5384e-42,-3.3979e-42,-8.0791e-42,-2.4825e-41,-6.9056e-41,-3.966e-40,9.6314e-26,2.088e-16,8.0462e-11,1.1305e-06,0.00036815,0.0098719,0.044522,0.059031,0.096799,0.11238,0.11666,0.12699,0.14265,0.13154,0.13868,0.13879,0.15702,0.15283,0.16968,0.18186,0.18613,0.16834,0.1768,0.19426,0.18471,0.18306,0.19227,0.17713,0.1851,0.19706,0.19162,0.20369,0.1923,0.17991,0.19169,0.18808,0.19856,0.20577,0.19601,0.19594,0.20003,0.20814,0.18981,0.21455,0.1829,0.18693,0.19952,0.16554,0.16698,0.17837,0.16394,0.15741,0.14849,0.14595,0.13035,0.12242,0.12364,0.13709,0.12687,0.10562,0.07952,0.067919,0.036651,0.0092941,0.00086345,1.2493e-06,9.8766e-11,-0,-0,-0,-0,-0,-0,-0,-0
-3.005e-42,-7.4542e-42,-1.9012e-41,-4.8286e-40,3.2229e-34,5.6001e-20,3.348e-14,7.8053e-10,4.2836e-06,0.00043905,0.0066751,0.017783,0.046195,0.058079,0.069515,0.086877,0.085291,0.076523,0.088376,0.093114,0.097191,0.10673,0.11896,0.11985,0.11655,0.13028,0.12529,0.13787,0.13106,0.14056,0.14282,0.13804,0.12386,0.13126,0.14288,0.13854,0.12622,0.13133,0.14217,0.13927,0.13885,0.14088,0.1395,0.13247,0.13291,0.14158,0.13515,0.13992,0.12654,0.14656,0.1474,0.14161,0.13583,0.12057,0.13229,0.13473,0.11913,0.12846,0.12095,0.11807,0.087681,0.093379,0.082782,0.084368,0.08755,0.088425,0.076378,0.056918,0.047665,0.021093,0.0057851,0.00061493,4.3908e-06,6.8041e-10,-0,-0,-0,-0,-0,-0,-0
-7.9041e-42,-1.9534e-41,8.6527e-39,2.0276e-26,3.2159e-16,9.5716e-13,5.7888e-09,9.7602e-06,0.00079638,0.0059738,0.013033,0.021662,0.027279,0.050197,0.043553,0.0429,0.057716,0.050884,0.06357,0.076024,0.061011,0.066013,0.081151,0.078837,0.084621,0.080638,0.094651,0.081611,0.10375,0.098539,0.091631,0.087312,0.099013,0.077478,0.087436,0.080921,0.090144,0.085314,0.087902,0.090683,0.093259,0.10531,0.09348,0.1024,0.098815,0.090596,0.087452,0.10276,0.097363,0.088859,0.096399,0.091768,0.085819,0.082299,0.084058,0.090955,0.085945,0.081951,0.082675,0.091589,0.078423,0.06114,0.060504,0.061559,0.048463,0.051991,0.032248,0.045103,0.029234,0.022289,0.012157,0.0055426,0.00065888,1.5389e-05,4.7154e-09,-0,-0,-0,-0,-0,-0
-3.1399e-40,6.8241e-32,3.2662e-19,2.6813e-15,1.4531e-11,5.8697e-08,3.1063e-05,0.00052864,0.0031909,0.0054444,0.01176,0.022484,0.02532,0.023259,0.026286,0.026254,0.031414,0.038011,0.038035,0.033248,0.046952,0.046644,0.060055,0.046976,0.066296,0.044419,0.060312,0.047039,0.053437,0.060851,0.062948,0.051879,0.059963,0.063717,0.067445,0.055578,0.052067,0.058546,0.067625,0.067275,0.083211,0.070597,0.069517,0.064143,0.056015,0.05787,0.049565,0.068104,0.055707,0.050301,0.065529,0.058109,0.067193,0.069666,0.052916,0.064681,0.062237,0.056948,0.049783,0.047286,0.040754,0.056999,0.034476,0.034482,0.030931,0.026061,0.017969,0.028201,0.021281,0.020024,0.015934,0.008062,0.002045,0.00065809,1.315e-05,9.6546e-08,3.6767e-11,-0,-0,-0,-0
1.3594e-23,8.6142e-18,4.4084e-14,4.9568e-10,4.9098e-07,3.4371e-05,0.00037403,0.0015647,0.0037167,0.007679,0.010288,0.011814,0.0096468,0.011836,0.010761,0.01617,0.019216,0.02057,0.035696,0.025121,0.032539,0.021318,0.023418,0.029907,0.031899,0.031553,0.026522,0.02966,0.037186,0.034184,0.034544,0.031816,0.031986,0.030618,0.042172,0.040229,0.043708,0.026662,0.03467,0.030081,0.04074,0.034215,0.031803,0.037218,0.037529,0.036446,0.036734,0.042068,0.031849,0.043254,0.041162,0.026407,0.03919,0.037284,0.026022,0.033731,0.024106,0.032629,0.034525,0.027641,0.021404,0.025561,0.025787,0.019988,0.018439,0.017101,0.0098847,0.014299,0.0041309,0.011986,0.010494,0.0089464,0.0037618,0.0016298,0.00045296,2.0597e-05,4.4357e-07,6.5639e-10,2.4653e-13,-0,-0
1.2839e-15,1.631e-12,7.8516e-09,7.8887e-07,5.1892e-05,0.00030017,0.00091002,0.0027933,0.0026716,0.0054536,0.0060624,0.0028328,0.0046431,0.0052652,0.0070476,0.0054009,0.0094245,0.015829,0.01445,0.013036,0.023704,0.015741,0.024444,0.015285,0.016117,0.015007,0.010876,0.018665,0.022501,0.015094,0.012748,0.017257,0.017134,0.01647,0.018784,0.01481,0.017877,0.016609,0.021617,0.014184,0.025421,0.013592,0.024755,0.01917,0.016831,0.021797,0.021845,0.019634,0.018297,0.020784,0.019117,0.020057,0.02312,0.021519,0.013139,0.017902,0.014822,0.021199,0.017928,0.018432,0.011829,0.0072577,0.017179,0.0063647,0.012471,0.011533,0.0063681,0.0088764,0.0077912,0.0036757,0.0031554,0.0042577,0.0038871,0.0012006,0.00089967,0.00084205,6.9687e-05,9.6611e-07,6.5729e-09,1.3944e-12,8.3317e-16
7.7229e-11,4.4192e-08,3.1028e-06,3.829e-05,0.00024736,0.00059528,0.00085412,0.00061625,0.0019011,0.0012473,0.0017769,0.0016842,0.0010208,0.0024488,0.0072028,0.00078502,0.0022297,0.0042722,0.0036016,0.0082944,0.0078209,0.0048671,0.0089272,0.0041825,0.0060324,0.0092574,0.0053032,0.0065259,0.0058358,0.0076985,0.008973,0.014127,0.0072253,0.01027,0.0057639,0.0070455,0.0042726,0.012397,0.0074043,0.008589,0.0069602,0.011467,0.011333,0.012085,0.0099128,0.0079364,0.0093695,0.0096184,0.010783,0.011918,0.009721,0.0058125,0.0073637,0.010079,0.0072453,0.0082033,0.0092646,0.010216,0.0057007,0.0085659,0.0074646,0.0078669,0.0080205,0.0073604,0.0052531,0.004685,0.0043448,0.0044219,0.0025865,0.0013397,0.0022763,0.00026084,9.1222e-06,0.00071407,0.00084463,0.0005077,0.00021333,6.645e-05,2.5025e-06,1.919e-08,1.4273e-10
1.4218e-07,2.7944e-07,2.0703e-05,0.00013345,0.00036917,0.00022248,3.7059e-06,0.00038007,0.00020906,0.00098063,-0.00049363,0.0012148,0.0015292,0.0011929,0.0014403,0.0027116,0.00037955,0.0027435,0.003806,0.0026815,0.0043003,0.0040501,0.0036244,0.0032588,0.0034834,0.0033681,0.0039511,0.0036509,0.0050135,0.0025981,0.0050147,0.0029217,0.00083426,0.0028858,0.0030151,0.0036354,0.0042707,0.0023965,0.0036538,0.0048713,0.0044963,0.00237,0.0033494,0.0030711,0.0037669,0.0047961,0.0072749,0.0050631,0.0053146,0.0027246,0.0024434,0.0044685,0.0051346,0.0050847,0.0027426,0.0032368,0.0069863,0.0044649,0.0026824,0.0031567,0.0036698,0.0041007,0.0010691,0.002602,0.0033088,0.0026163,0.0022055,4.4056e-05,0.0020638,0.00023579,0.00048019,0.00039,0.00059911,0.00011512,-7.2505e-05,0.00018549,0.0002865,0.00011274,3.5548e-05,9.0886e-06,4.1582e-07
9.0938e-06,-2.1003e-05,3.5231e-05,-2.0517e-05,-1.7649e-05,-1.4825e-05,-6.341e-05,4.0089e-05,-0.00018578,-0.00010221,0.00030039,1.2805e-05,0.00074611,0.00064438,-5.2422e-05,-0.00060638,0.0002585,0.0005464,0.00096376,0.00094634,0.0013722,9.4938e-05,0.00096894,-0.0001053,0.0012513,0.0017736,-9.9267e-05,0.0010106,0.0025515,0.00099064,0.00093225,0.001301,0.0013056,0.0014413,-0.00038424,0.0014868,0.0021125,0.0006399,0.00034823,0.0018834,0.0015453,0.0021113,0.0010059,0.00092427,0.0010721,0.00038708,-0.00036416,0.0010622,0.0013152,-9.1589e-06,0.00054374,0.0017482,0.0011376,0.0018839,0.0010449,0.0019461,0.00026648,0.00064961,0.0013752,0.0013594,0.0011071,0.0011023,0.00030031,0.00054494,0.00062325,0.00024147,0.00057566,0.00048356,0.00037616,0.00046786,-0.00033051,1.6939e-05,-1.6868e-05,-8.079e-05,-2.6923e-05,1.2798e-05,-0.00012526,0.0001009,9.8405e-05,1.7329e-05,8.3779e-06
-5.6104e-07,-1.4782e-05,-2.6486e-05,3.3767e-05,-3.6119e-05,-4.1759e-05,-6.3831e-05,5.8816e-05,2.1242e-05,-0.00022954,0.00012729,-4.7694e-05,0.00014121,-0.00043544,0.00016385,0.00012826,0.0002082,6.4184e-05,-0.00015363,0.00019729,0.00090645,-0.00030539,0.00024404,-0.00038942,7.5729e-05,1.8299e-05,-3.6323e-05,7.5335e-07,-0.00025268,0.00030908,0.00037769,0.00017877,7.4575e-05,0.00049227,8.0771e-05,0.00019085,0.00094299,-0.00016392,1.6754e-05,-0.00028513,0.00041502,-0.00027215,0.00066643,0.00073419,0.00047951,-0.00055488,0.00016843,-0.00010366,0.00025666,0.00050091,0.0006648,0.00055067,0.0002258,4.8905e-05,0.0003403,-9.7883e-05,0.00054661,0.00037764,0.00046998,0.00066701,4.9612e-05,0.00021406,-0.00016638,5.4e-05,-0.00012417,0.00019695,0.00020303,-0.0003353,-0.00052022,-8.8835e-05,5.7673e-05,0.00012654,-0.00028055,-0.0001941,-0.00015196,-0.00017848,-3.8749e-05,-7.4505e-05,2.9433e-05,1.6587e-05,1.3315e-05
-6.652e-06,-1.6735e-05,-1.7393e-05,-4.6122e-05,-5.0348e-05,-0.00014861,-8.5613e-05,-0.00016237,-0.0001258,1.6176e-05,-0.00023705,-0.00012096,-4.7519e-05,-4.2662e-05,0.00010414,-0.00015214,-7.0602e-05,0.00010474,8.5683e-05,-0.00024097,9.7457e-05,-1.6369e-05,8.2229e-05,-0.00011968,-0.00039346,-0.00029519,-2.6104e-05,-0.00023935,-0.00036448,-0.00013944,-0.00019037,0.00011492,-0.00018905,-0.00010341,-0.00019663,-0.00024223,-1.2281e-05,-0.0001355,0.00018262,5.6704e-05,7.0404e-05,8.4384e-05,-0.00019927,-8.0205e-05,-0.00021987,-6.5843e-06,-0.00023386,-0.00010369,-0.00022958,-6.6779e-05,-6.3763e-05,-0.00014475,-9.5719e-05,-9.3362e-05,-0.00012459,-7.1871e-05,0.00011232,1.041e-05,1.7868e-05,-0.00018717,2.2115e-05,-0.00014069,-0.00022052,-0.00034835,-0.00013401,-0.00011956,-6.8259e-05,-2.1181e-05,-9.4812e-06,-0.00027509,-0.00016821,-0.0001745,-0.00011707,-0.00011051,-0.00016045,-0.00013116,-3.6243e-05,-4.107e-05,-4.8335e-05,-8.6774e-06,-2.3885e-05
-2.9041e-05,-1.8915e-05,-3.1744e-05,-3.645e-05,-9.3987e-05,-8.9361e-05,-0.00019764,-0.00013656,-0.00017449,-0.00013672,-7.6698e-05,-9.2328e-05,-0.00029722,-0.00010645,-0.00014086,-1.9905e-05,-9.8323e-05,-1.9361e-05,-1.6768e-05,-0.00016113,-0.00030875,-5.7682e-05,-0.0002827,-0.00034113,-0.00021802,-0.00033837,-9.8675e-05,-5.9554e-05,-0.00034334,-0.00016865,-4.9516e-06,-0.00015986,-0.00016037,-1.4057e-05,-4.7825e-05,-2.9753e-05,-6.4793e-05,-0.00022119,-0.00032147,-0.0001776,-0.00027291,-0.00015044,-3.1948e-05,-0.00018612,-0.00013369,-4.0438e-05,-0.00022686,-0.00021914,-0.00018504,-0.00012809,-0.00022729,-0.00029986,-0.00021702,-0.000141,-0.00022562,-4.2649e-06,-0.0001142,-0.0001339,-0.00019248,6.9611e-05,-0.00015365,-0.00020029,-0.00012452,-5.9212e-05,-0.00013419,-0.0001028,-0.0001142,-0.00016026,-0.00013795,-0.00018633,-6.7847e-05,-0.00021296,-9.3074e-05,4.5423e-05,-7.9979e-05,-6.4907e-05,-5.3708e-05,-6.2932e-05,-9.3798e-05,-4.5058e-05,3.4115e-06
-1.2482e-05,-4.0542e-05,-2.5724e-05,-4.7982e-05,-0.00011511,-5.8145e-05,-5.6023e-05,-5.3362e-05,-0.00018674,-6.712e-05,-7.1562e-05,-8.3402e-05,-0.00011139,-9.1807e-05,-0.00020773,-8.359e-05,-5.1326e-05,-0.00012757,-7.2921e-05,-5.9875e-05,-0.00010434,-0.00016697,-0.00012348,-0.00010582,-5.8668e-05,-5.3353e-05,-0.00010909,-0.00010859,-0.00013074,-0.00010761,-0.00014672,-0.00012302,-6.2129e-05,-4.0207e-05,-7.1595e-05,-3.8823e-05,-9.9e-05,-2.7844e-05,-0.00010665,-0.00013733,-0.00012941,-8.5118e-05,-0.00012405,-0.00017192,-8.8025e-05,-0.00020429,-0.00026059,-0.00013181,-6.5891e-05,-0.00021107,-9.6084e-05,-7.196e-05,-0.00022394,-8.6816e-05,-9.0642e-05,-0.00010289,-9.1408e-05,-0.00014123,-8.0908e-05,-0.00013059,-9.0888e-05,-8.5336e-05,-4.9551e-05,-4.522e-05,-0.00015058,-0.00014857,-0.00012058,-8.8102e-05,-0.00010164,-0.00012737,-0.00010665,-3.2791e-05,-2.3438e-05,-4.8025e-05,-6.7228e-05,-4.8745e-05,-5.0012e-05,-2.7562e-05,-6.4156e-05,-1.8844e-05,-4.0683e-05
-1.371e-05,-1.4754e-05,-2.7425e-05,-2.5376e-05,-2.3864e-05,-1.1999e-05,-5.1608e-07,-4.6275e-05,-3.4275e-05,-3.7552e-05,-4.3335e-05,-7.3887e-05,-4.8785e-05,-0.00012405,-2.2801e-05,-0.00015116,-1.6142e-05,-3.8814e-05,-7.8132e-05,-4.4781e-05,-0.00010999,-6.5666e-05,-9.2585e-05,-3.5319e-05,-3.8691e-05,-3.7026e-05,-6.2862e-05,-6.7293e-05,-6.1678e-05,-3.5934e-05,-6.6385e-05,-7.5331e-05,-2.3484e-05,-5.3587e-05,-3.7647e-05,-0.00016503,-3.7216e-05,-6.1317e-05,-8.7916e-05,-6.1091e-05,-6.361e-05,-8.4101e-05,-9.3641e-05,-0.00011743,-6.1422e-05,-6.5712e-05,-2.5511e-05,-4.668e-05,-5.8513e-05,-4.8279e-05,-4.5905e-05,-5.1221e-05,-3.1631e-05,-3.1523e-05,-8.8809e-05,-5.3409e-05,-5.5817e-05,-6.9206e-05,-7.6122e-05,-9.4516e-05,-4.9597e-05,-5.0813e-05,-6.7727e-05,-0.00012496,-9.9457e-05,-3.6923e-05,-6.8766e-05,-5.5973e-05,-3.0827e-05,-5.7592e-05,-5.2514e-05,-1.8884e-05,-5.7263e-05,-6.1698e-05,-6.6691e-05,-3.835e-05,-1.8344e-05,-1.8635e-05,-4.1226e-05,-1.6883e-05,-2.4699e-05
-1.0733e-05,-1.0549e-05,-1.6158e-05,-1.7177e-05,-1.9354e-05,-2.7607e-05,-1.0969e-05,-1.8292e-05,-2.4859e-05,-2.1407e-05,-2.2631e-05,-2.981e-05,-2.5263e-05,-4.9599e-05,-2.9222e-05,-2.6334e-05,-4.7482e-05,-3.1954e-05,-7.1118e-05,-4.5863e-05,-4.9386e-05,-4.4755e-05,-1.6947e-05,-1.243e-05,-4.1475e-05,-2.2959e-05,-2.0993e-05,-7.4493e-05,-7.4701e-05,-3.5803e-05,-1.6539e-05,-2.3294e-05,-2.7894e-05,-3.4686e-05,-2.7298e-05,-4.3744e-05,-2.37e-05,-2.8441e-05,-3.9476e-05,-3.8859e-05,-2.7042e-05,-6.7e-05,-1.8373e-05,-1.0238e-05,-3.8439e-05,-2.0714e-05,-5.5526e-05,-4.7751e-05,-3.2471e-05,-7.4114e-05,-1.9544e-05,-2.7017e-05,-6.6519e-05,-4.414e-05,-7.3979e-05,-4.5054e-05,-3.1078e-05,-5.8183e-06,-2.7717e-05,-2.2967e-05,-3.6385e-05,-3.9471e-05,-2.5534e-05,-3.5559e-05,-5.5394e-05,-2.8041e-05,-2.7854e-05,-4.0353e-05,-4.2281e-05,-2.4857e-05,-4.4285e-05,-2.5342e-05,-2.166e-05,-2.3375e-05,-3.701e-05,-2.7776e-05,-1.4827e-05,-1.6331e-05,-3.399e-05,-1.3613e-05,-1.0805e-05
-4.8095e-06,-1.0189e-05,-1.2778e-05,-1.8816e-05,-9.2918e-06,-1.2228e-05,-2.1172e-05,-1.9888e-05,-1.9684e-05,-1.0754e-05,-1.5912e-05,-1.3363e-05,-2.8136e-05,-1.3398e-05,-1.5663e-05,-1.825e-05,-1.6122e-05,-3.4021e-05,-2.3573e-05,-1.7347e-05,-1.093e-05,-1.5112e-05,-1.7479e-05,-1.4248e-05,-2.3106e-05,-2.5933e-05,-2.2129e-05,-1.2302e-05,-2.3887e-05,-1.9552e-05,-2.1745e-05,-1.8371e-05,-1.5715e-05,-1.7801e-05,-1.2687e-05,-2.6452e-05,-2.1272e-05,-1.8483e-05,-2.122e-05,-3.2917e-05,-2.0603e-05,-3.3625e-05,-1.8909e-05,-2.675e-05,-2.5581e-05,-1.7641e-05,-1.4056e-05,-1.2767e-05,-3.1919e-05,-2.3143e-05,-2.5197e-05,-3.0084e-05,-1.5412e-05,-3.3965e-05,-3.1542e-05,-2.4263e-05,-8.6353e-06,-3.3325e-05,-1.2454e-05,-1.6698e-05,-1.1875e-05,-2.3846e-05,-2.8771e-05,-8.989e-06,-2.5189e-05,-1.5229e-05,-1.321e-05,-1.3912e-05,-2.2727e-05,-1.4962e-05,-1.6854e-05,-1.078e-05,-1.7678e-05,-2.5905e-05,-4.6061e-06,-1.0095e-05,-9.5158e-06,-1.3536e-05,-7.1108e-06,-4.5002e-06,-9.886e-06
-1.0047e-05,-8.2788e-06,-6.2787e-06,-8.2377e-06,-9.3767e-06,-9.7548e-06,-2.607e-06,-5.3714e-06,-1.3017e-05,-1.0312e-05,-1.5714e-05,-1.9273e-05,-1.1433e-05,-6.2216e-06,-1.3321e-05,-7.6032e-06,-6.103e-06,-1.0478e-05,-1.6456e-05,-3.4928e-06,-1.1083e-05,-9.9944e-06,-1.1916e-05,-8.4231e-06,-1.4037e-05,-8.3528e-06,-9.9303e-06,-1.3135e-05,-1.2091e-05,-9.7302e-06,-1.2424e-05,-7.2011e-06,-7.942e-06,-1.533e-05,-9.5729e-06,-1.5772e-05,-1.1832e-05,-6.8481e-06,-1.6245e-05,-6.7404e-06,-8.9994e-06,-6.0276e-06,-1.3776e-05,-1.9622e-05,-4.9589e-06,-8.0599e-06,-5.6244e-06,-1.1742e-05,-1.3438e-05,-1.7627e-05,-1.3076e-05,-9.1248e-06,-1.8889e-05,-1.2092e-05,-6.5919e-06,-1.1135e-05,-1.2934e-05,-1.3257e-05,-1.2102e-05,-1.2856e-05,-8.0397e-06,-2.2676e-05,-1.1946e-05,-1.3648e-05,-1.4092e-05,-2.6076e-05,-1.4935e-05,-7.7761e-06,-7.2075e-06,-1.1236e-05,-3.2833e-06,-4.1336e-06,-8.3814e-06,-6.0928e-06,-9.9367e-06,-8.9634e-06,-3.5595e-06,-1.1831e-05,-7.9629e-06,-4.9336e-06,-3.8556e-06
